Id,SalePrice
1461,121111.0
1462,175844.0
1463,184549.0
1464,196971.0
1465,187573.0
1466,170985.0
1467,173975.0
1468,167161.0
1469,181080.0
1470,123943.0
1471,194549.0
1472,93745.0
1473,93035.0
1474,149609.0
1475,117360.0
1476,359330.0
1477,254800.0
1478,281058.0
1479,258800.0
1480,484384.0
1481,333397.0
1482,209236.0
1483,172269.0
1484,168136.0
1485,180265.0
1486,195283.0
1487,323395.0
1488,236459.0
1489,201772.0
1490,231729.0
1491,189531.0
1492,92334.0
1493,182830.0
1494,286642.0
1495,282297.0
1496,235772.0
1497,180985.0
1498,164825.0
1499,161456.0
1500,158084.0
1501,177491.0
1502,149691.0
1503,287057.0
1504,242825.0
1505,233140.0
1506,184439.0
1507,259165.0
1508,199662.0
1509,161041.0
1510,147474.0
1511,147791.0
1512,171223.0
1513,139042.0
1514,162472.0
1515,190479.0
1516,151881.0
1517,165470.0
1518,128357.0
1519,220955.0
1520,133408.0
1521,134272.0
1522,171197.0
1523,112927.0
1524,124805.0
1525,121510.0
1526,115420.0
1527,103478.0
1528,138921.0
1529,155017.0
1530,177873.0
1531,101484.0
1532,95032.0
1533,151112.0
1534,117633.0
1535,151216.0
1536,108759.0
1537,65975.0
1538,156872.0
1539,187648.0
1540,92565.0
1541,142908.0
1542,135135.0
1543,207585.0
1544,87424.0
1545,114737.0
1546,131805.0
1547,132042.0
1548,136533.0
1549,121207.0
1550,135194.0
1551,108455.0
1552,138227.0
1553,148393.0
1554,119791.0
1555,164770.0
1556,86503.0
1557,97861.0
1558,99252.0
1559,86960.0
1560,134022.0
1561,136891.0
1562,130833.0
1563,121900.0
1564,158665.0
1565,146760.0
1566,237892.0
1567,75529.0
1568,233395.0
1569,129294.0
1570,135691.0
1571,118812.0
1572,142753.0
1573,232034.0
1574,117781.0
1575,223801.0
1576,252967.0
1577,191127.0
1578,133264.0
1579,149130.0
1580,190592.0
1581,159743.0
1582,129312.0
1583,323027.0
1584,226291.0
1585,140998.0
1586,67063.0
1587,99752.0
1588,153043.0
1589,99685.0
1590,131974.0
1591,92273.0
1592,117001.0
1593,117953.0
1594,126842.0
1595,105315.0
1596,228804.0
1597,188572.0
1598,209981.0
1599,165860.0
1600,160901.0
1601,68414.0
1602,108930.0
1603,79439.0
1604,276171.0
1605,241413.0
1606,161701.0
1607,170943.0
1608,218287.0
1609,189720.0
1610,155360.0
1611,140655.0
1612,166859.0
1613,166617.0
1614,123188.0
1615,86854.0
1616,74281.0
1617,91359.0
1618,125881.0
1619,141223.0
1620,174133.0
1621,136634.0
1622,143502.0
1623,270756.0
1624,217589.0
1625,116723.0
1626,162066.0
1627,190955.0
1628,280272.0
1629,176718.0
1630,362197.0
1631,213510.0
1632,236795.0
1633,172016.0
1634,188570.0
1635,176600.0
1636,153695.0
1637,197363.0
1638,188008.0
1639,184128.0
1640,260359.0
1641,179137.0
1642,235563.0
1643,217997.0
1644,235624.0
1645,196639.0
1646,160001.0
1647,156612.0
1648,130115.0
1649,141870.0
1650,115821.0
1651,123123.0
1652,97283.0
1653,99612.0
1654,145708.0
1655,141551.0
1656,142832.0
1657,147981.0
1658,145059.0
1659,126356.0
1660,156673.0
1661,435449.0
1662,411448.0
1663,390787.0
1664,483434.0
1665,306524.0
1666,317657.0
1667,356806.0
1668,334799.0
1669,290105.0
1670,341840.0
1671,279338.0
1672,446841.0
1673,295484.0
1674,250364.0
1675,192004.0
1676,193739.0
1677,222789.0
1678,467105.0
1679,391789.0
1680,354615.0
1681,243286.0
1682,311575.0
1683,180094.0
1684,170253.0
1685,172670.0
1686,168498.0
1687,168313.0
1688,190330.0
1689,197635.0
1690,192606.0
1691,181731.0
1692,261180.0
1693,167854.0
1694,181964.0
1695,167072.0
1696,275524.0
1697,172379.0
1698,352503.0
1699,306092.0
1700,255104.0
1701,270230.0
1702,249392.0
1703,250770.0
1704,284748.0
