Id,SalePrice
1461,130305.74399155838
1462,162210.98634671874
1463,186304.30116282043
1464,189090.66159214583
1465,209958.93798153976
1466,177624.80457103014
1467,174427.9952464201
1468,171717.43394945425
1469,188577.88148307995
1470,122322.35044994399
1471,188739.67354800153
1472,105254.7302024114
1473,103652.53668137429
1474,148760.75456436194
1475,114417.14426037796
1476,351219.79367256287
1477,251389.17203531732
1478,281747.4579888102
1479,277514.1928672254
1480,446600.7750257139
1481,296994.832108167
1482,202359.49530363982
1483,174144.94823828657
1484,159318.94250103022
1485,171874.25775485387
1486,190617.8752674252
1487,331951.7572588462
1488,244902.53199307335
1489,197439.126966763
1490,187653.31067973236
1491,187243.31085464786
1492,103237.58470379234
1493,179822.83780984482
1494,304402.50853454
1495,293151.22394630394
1496,216674.64520700712
1497,182631.25154411272
1498,145776.61668896902
1499,141073.53208755664
1500,142454.65859103834
1501,170736.5065766498
1502,135131.61662256342
1503,262411.6568806979
1504,232389.8487722773
1505,213454.35161335717
1506,166929.84029957614
1507,245380.97384737595
1508,197026.96847554515
1509,160379.30938477183
1510,146921.92560946208
1511,144075.2203877572
1512,164337.7008654604
1513,143814.31499452548
1514,181313.60907197726
1515,204664.02273532146
1516,170132.70698845928
1517,153486.8458850621
1518,136648.74805493138
1519,220095.96971562033
1520,131528.44108083495
1521,141581.58446492977
1522,175108.8412968511
1523,109922.01058567144
1524,124928.34804560799
1525,121330.74864415343
1526,129761.93389836569
1527,108205.87347754078
1528,135011.09646531637
1529,140999.63072751442
1530,177324.5295833367
1531,122748.73196622464
1532,101734.4522985993
1533,149285.88763928696
1534,117177.52639464237
1535,157568.5097580398
1536,113271.59004139883
1537,77369.73137813095
1538,146671.56225248877
1539,177180.18505269234
1540,99566.19992289407
1541,148672.6012086006
1542,144818.70514856087
1543,183298.82708798005
1544,83406.64360881374
1545,104510.26162238744
1546,123937.13796930223
1547,139262.73826415636
1548,132671.83576576918
1549,111059.29304137874
1550,142840.83210718905
1551,120790.82662163657
1552,137028.94054580067
1553,157149.97686760774
1554,122654.23617227329
1555,175308.83019988646
1556,81689.22662709444
1557,113858.4083938658
1558,97265.78600688088
1559,82948.94210963011
1560,134748.82873240233
1561,132967.9121190326
1562,129248.12718010158
1563,117733.92196980299
1564,158085.6431393125
1565,153295.15472552247
1566,217231.15426948696
1567,85720.86778686478
1568,217783.8268478102
1569,135639.94044561058
1570,135641.379805781
1571,130935.11548069365
1572,147442.0758142356
1573,240772.6172531821
1574,128450.5843413332
1575,191176.10084527356
1576,217399.25046791087
1577,201381.92247281966
1578,137530.08021193277
1579,138573.9147845802
1580,201024.76907446622
1581,146838.0961718136
1582,128097.83253918486
1583,327612.26993171556
1584,228973.4663979083
1585,138308.16823955622
1586,82964.1553981363
1587,100860.41430483901
1588,145578.218355023
1589,109238.24009246247
1590,132477.0480069447
1591,99914.80031543759
1592,128101.68482380912
1593,126193.8372025525
1594,159750.37857783254
1595,116996.55543214953
1596,202007.09593949284
1597,176413.30235028127
1598,183661.9669974971
1599,175988.38856298555
1600,184326.3215779559
1601,70496.05432144142
1602,110682.87110605123
1603,99488.17464191151
1604,262591.7794645365
1605,259204.71436664544
1606,165260.85371033926
1607,197829.8973363873
1608,203798.36917704993
1609,186862.2530490533
1610,159221.6093917532
1611,149441.89185522575
1612,163058.87742506104
1613,162032.68063557675
1614,114617.64202171152
1615,83850.81551698105
1616,73807.68515949699
1617,93869.70151302883
1618,125612.97940034221
1619,143235.2150133086
1620,183625.56034705657
1621,151585.39702904088
1622,137905.3492543179
1623,272576.31856167497
1624,178663.25499817016
1625,132325.6527174111
1626,164487.3137296452
1627,193751.97446418676
1628,274730.9883137745
1629,171880.60268037947
1630,327130.80616653926
1631,212763.91928740926
1632,241755.3591598878
1633,165291.69984679506
1634,184766.50297590063
1635,182108.8921418815
1636,151647.91805967985
1637,200645.6521992792
1638,194050.489051892
1639,173049.45008699413
1640,261662.5790879299
1641,181840.18735555233
1642,217789.01607619575
1643,241413.71524475567
1644,228487.8471795916
1645,205255.4663927111
1646,149278.82999233765
1647,170173.38905476054
