Id,SalePrice
1461,132573.13251377287
1462,162872.29568774468
1463,185913.41505810843
1464,188559.1856882132
1465,203048.35609943586
1466,178166.62868403803
1467,179777.615103027
1468,169478.1041834439
1469,185632.23859124878
1470,123977.58264033055
1471,188845.58284875646
1472,101170.82605187206
1473,99661.13280914791
1474,150143.3815906157
1475,110757.63262205577
1476,360075.32762389205
1477,251325.2591982597
1478,292803.5462001436
1479,280044.7632113427
1480,448127.67835039046
1481,301338.8329701655
1482,200842.923637764
1483,170952.86746442164
1484,161363.15176806488
1485,166084.29201451104
1486,189106.85380337384
1487,312439.05535297317
1488,244822.20364982288
1489,197710.1895442674
1490,201000.89984775678
1491,189107.76181452372
1492,101275.64162169425
1493,189043.995716504
1494,303691.80254016607
1495,297005.6709666794
1496,220400.77852265144
1497,189227.15029730395
1498,149456.3207276477
1499,148252.80769407272
1500,151544.6523898164
1501,187315.4855242918
1502,140288.81725341035
1503,262103.8225782609
1504,230149.55401472014
1505,212602.74941306337
1506,171252.41196949527
1507,255304.33163165962
1508,197243.491647777
1509,154749.98192203164
1510,152312.66837379918
1511,142918.39619332433
1512,162922.63534097635
1513,136363.38499218636
1514,190217.53179372783
1515,197712.00570062659
1516,160788.86745267885
1517,157224.49202870065
1518,136910.65002744127
1519,217335.04499387764
1520,134402.49514586932
1521,138360.48714506824
1522,167531.8962742962
1523,108128.69800099966
1524,125510.01004658325
1525,123684.1166163412
1526,129499.55146455679
1527,109426.39526436824
1528,137443.97095156452
1529,143599.6587087045
1530,169158.38862936062
1531,116279.13274974174
1532,108701.47066980986
1533,153437.72546402583
1534,116745.13920364207
1535,159090.20329302692
1536,113164.91204624395
1537,85066.51171847005
1538,145965.9723138705
1539,176959.90546016273
1540,96574.35713074527
1541,140966.75176527505
1542,143549.48394062291
1543,185865.59873685153
1544,84085.44067813797
1545,110072.58421877738
1546,123418.71222240235
1547,140570.77779698302
1548,128060.4558164086
1549,113634.87639281063
1550,139501.34224960997
1551,124769.21230861722
1552,139630.5456346626
