Id,SalePrice
1461,118983.0
1462,174423.0
1463,182557.0
1464,194628.0
1465,184293.0
1466,168935.0
1467,172986.0
1468,166375.0
1469,178540.0
1470,121517.0
1471,190331.0
1472,90970.0
1473,94284.0
1474,148006.0
1475,115526.0
1476,353915.0
1477,250266.0
1478,277312.0
1479,252460.0
1480,476659.0
1481,326287.0
1482,207111.0
1483,169239.0
1484,166403.0
1485,177917.0
1486,191872.0
1487,319930.0
1488,231963.0
1489,201201.0
1490,231519.0
1491,186599.0
1492,89926.0
1493,181816.0
1494,285822.0
1495,278105.0
1496,231698.0
1497,178303.0
1498,162782.0
1499,158837.0
1500,154125.0
1501,177065.0
1502,147606.0
1503,281721.0
1504,242190.0
1505,227622.0
1506,181784.0
1507,252720.0
1508,197641.0
1509,160733.0
1510,145958.0
1511,146701.0
1512,168844.0
1513,138258.0
1514,159718.0
1515,188734.0
1516,149774.0
1517,161557.0
1518,126168.0
1519,217160.0
1520,132022.0
1521,132623.0
1522,168601.0
1523,112968.0
1524,123648.0
1525,117788.0
1526,114310.0
1527,102165.0
1528,137342.0
1529,152500.0
1530,175316.0
1531,100770.0
1532,94474.0
1533,149232.0
1534,116819.0
1535,148423.0
1536,108806.0
1537,64791.0
1538,153592.0
1539,183756.0
1540,91991.0
1541,140592.0
1542,133263.0
1543,206493.0
1544,86101.0
1545,114148.0
1546,130999.0
1547,130090.0
1548,134682.0
1549,119652.0
1550,134157.0
1551,107471.0
1552,135946.0
1553,148371.0
1554,119855.0
1555,162765.0
1556,86204.0
1557,99337.0
1558,98891.0
1559,87621.0
1560,132224.0
1561,136393.0
1562,129974.0
1563,121187.0
1564,156855.0
1565,145817.0
1566,234698.0
1567,75540.0
1568,229702.0
1569,127770.0
1570,133036.0
1571,117466.0
1572,141462.0
1573,227398.0
1574,114679.0
1575,220064.0
1576,246755.0
1577,190014.0
1578,132321.0
1579,146749.0
1580,188653.0
1581,157374.0
1582,126142.0
1583,320885.0
1584,222752.0
1585,139665.0
1586,66562.0
1587,102394.0
1588,149428.0
1589,103308.0
1590,130463.0
1591,91802.0
1592,114790.0
1593,116595.0
1594,126433.0
1595,106012.0
1596,225732.0
1597,185085.0
1598,208424.0
1599,164266.0
1600,159653.0
1601,66227.0
1602,107554.0
1603,79135.0
1604,270936.0
1605,239998.0
1606,161694.0
1607,169604.0
1608,216042.0
1609,185973.0
1610,152343.0
1611,139015.0
1612,165466.0
1613,163708.0
1614,121944.0
1615,86289.0
1616,72213.0
1617,87740.0
1618,124916.0
1619,140910.0
1620,171722.0
1621,135404.0
1622,140511.0
1623,265198.0
1624,216235.0
1625,115324.0
1626,159525.0
1627,187538.0
1628,276944.0
1629,174277.0
1630,359999.0
1631,212330.0
1632,233801.0
1633,169086.0
1634,185664.0
1635,175333.0
1636,150807.0
1637,195541.0
1638,185511.0
1639,181348.0
1640,253869.0
1641,176525.0
1642,231906.0
1643,215329.0
1644,230237.0
1645,193415.0
1646,158698.0
1647,153301.0
1648,128226.0
1649,141023.0
1650,113822.0
1651,122046.0
1652,95885.0
1653,100506.0
1654,143092.0
1655,139046.0
1656,141432.0
1657,145367.0
1658,143142.0
1659,123008.0
1660,153990.0
1661,432914.0
1662,407558.0
1663,384284.0
1664,475725.0
1665,304931.0
1666,310955.0
1667,358797.0
1668,330672.0
1669,284717.0
1670,341343.0
1671,274734.0
1672,445472.0
1673,291489.0
1674,246565.0
1675,188892.0
1676,191293.0
1677,220245.0
1678,460576.0
1679,387303.0
1680,347264.0
1681,239914.0
1682,306674.0
1683,177760.0
1684,167817.0
1685,171803.0
1686,166759.0
1687,166135.0
1688,187504.0
1689,194001.0
1690,189184.0
1691,179366.0
1692,259281.0
1693,166965.0
1694,180629.0
1695,165497.0
1696,270801.0
1697,169824.0
1698,345251.0
1699,304855.0
1700,248602.0
1701,269736.0
1702,245446.0
1703,244853.0
1704,282616.0
1705,227615.0
1706,427052.0
1707,214950.0
1708,210845.0
1709,270727.0
1710,221538.0
1711,258944.0
1712,260902.0
1713,274766.0
1714,218264.0
1715,207791.0
1716,180708.0
