Id,SalePrice
1461,172590.0
1462,253268.0
1463,265457.0
1464,283658.0
1465,267648.0
1466,245866.0
1467,250641.0
1468,240720.0
1469,258819.0
1470,177817.0
1471,276837.0
1472,132399.0
1473,132363.0
1474,214761.0
1475,166246.0
1476,525761.0
1477,369246.0
1478,411050.0
1479,379673.0
1480,716663.0
1481,487093.0
1482,302572.0
1483,246221.0
1484,241181.0
1485,260058.0
1486,280471.0
1487,478474.0
1488,344993.0
1489,291088.0
1490,338299.0
1491,272337.0
1492,130123.0
1493,267774.0
1494,418053.0
1495,412250.0
1496,338178.0
1497,260015.0
1498,233646.0
1499,230869.0
1500,224815.0
1501,256645.0
1502,213962.0
1503,419206.0
1504,355305.0
1505,336220.0
1506,263183.0
1507,369926.0
1508,289507.0
1509,230419.0
1510,211441.0
1511,212023.0
1512,246107.0
1513,198830.0
1514,231083.0
1515,277758.0
1516,216606.0
1517,234993.0
1518,181515.0
1519,316882.0
1520,189674.0
1521,191434.0
1522,244838.0
1523,161096.0
1524,175960.0
1525,171367.0
1526,164895.0
1527,146308.0
1528,198421.0
1529,219852.0
1530,254749.0
1531,145816.0
1532,134325.0
1533,215111.0
1534,168342.0
1535,215905.0
1536,155344.0
1537,91645.0
1538,224840.0
1539,272678.0
1540,133199.0
1541,202503.0
1542,191760.0
1543,298256.0
1544,119723.0
1545,162674.0
1546,186490.0
1547,187034.0
1548,194305.0
1549,168023.0
1550,194185.0
1551,150014.0
1552,197444.0
1553,213796.0
1554,168676.0
1555,235186.0
1556,124012.0
1557,143026.0
1558,140700.0
1559,124201.0
1560,192865.0
1561,197002.0
1562,186470.0
1563,173476.0
1564,225980.0
1565,211693.0
1566,344968.0
1567,105578.0
1568,339615.0
1569,183159.0
1570,192507.0
1571,168366.0
1572,204839.0
1573,337924.0
1574,166582.0
1575,321428.0
1576,364927.0
1577,274728.0
1578,190545.0
1579,211871.0
1580,274779.0
1581,226924.0
1582,181171.0
1583,471023.0
1584,330533.0
1585,200749.0
1586,92330.0
1587,141803.0
1588,218776.0
1589,143318.0
1590,190095.0
1591,130365.0
1592,164449.0
1593,167894.0
1594,180746.0
1595,152711.0
1596,330599.0
1597,269748.0
1598,305330.0
1599,234905.0
1600,229069.0
1601,93025.0
1602,154707.0
1603,112666.0
1604,398088.0
1605,353594.0
1606,232483.0
1607,244137.0
1608,317140.0
1609,271029.0
1610,221634.0
1611,198955.0
1612,238791.0
1613,239593.0
1614,172022.0
1615,123306.0
1616,103390.0
1617,125174.0
1618,178320.0
1619,201704.0
1620,252627.0
1621,194739.0
1622,202178.0
1623,395749.0
1624,316904.0
1625,167182.0
1626,233241.0
1627,274257.0
1628,407070.0
1629,254677.0
1630,531371.0
1631,310983.0
1632,342127.0
1633,246296.0
1634,273150.0
1635,252780.0
1636,218470.0
1637,284739.0
1638,268775.0
1639,265160.0
1640,375150.0
1641,257126.0
1642,338897.0
1643,316698.0
1644,336802.0
1645,283402.0
1646,229320.0
1647,222417.0
1648,185670.0
1649,204513.0
1650,164904.0
1651,174096.0
1652,136985.0
