Id,SalePrice
1461,383487.0
1462,574044.0
1463,619766.0
1464,663315.0
1465,630512.0
1466,573469.0
1467,582088.0
1468,557644.0
1469,607237.0
1470,399890.0
1471,653829.0
1472,298064.0
1473,297764.0
1474,492008.0
1475,374134.0
1476,1278667.0
1477,889002.0
1478,992827.0
1479,896536.0
1480,1804570.0
1481,1183626.0
1482,711476.0
1483,574457.0
1484,562562.0
1485,604130.0
1486,657634.0
1487,1153580.0
1488,812026.0
1489,688573.0
1490,797208.0
1491,640315.0
1492,288638.0
1493,624562.0
1494,1017396.0
1495,981141.0
1496,805783.0
1497,604849.0
1498,545690.0
1499,530466.0
1500,518562.0
1501,597807.0
1502,489770.0
1503,1001716.0
1504,847705.0
1505,796124.0
1506,617377.0
1507,885049.0
1508,676465.0
1509,532174.0
1510,483121.0
1511,484065.0
1512,575836.0
1513,453055.0
1514,534587.0
1515,648364.0
1516,499005.0
1517,548896.0
1518,417224.0
1519,759357.0
1520,439987.0
1521,439928.0
1522,572244.0
1523,363150.0
1524,404050.0
1525,390790.0
1526,373665.0
1527,331947.0
1528,454276.0
1529,507248.0
1530,592612.0
1531,326646.0
1532,302902.0
1533,489832.0
1534,379860.0
1535,499273.0
1536,350275.0
1537,203167.0
1538,521545.0
1539,631530.0
1540,292648.0
1541,466327.0
1542,439982.0
1543,706110.0
1544,270236.0
1545,366130.0
1546,428211.0
1547,430567.0
1548,442301.0
1549,385271.0
1550,448005.0
1551,346265.0
1552,444904.0
1553,494069.0
1554,383981.0
1555,551232.0
1556,277179.0
1557,320887.0
1558,310421.0
1559,273426.0
1560,444142.0
1561,443806.0
1562,422430.0
1563,393954.0
1564,523289.0
1565,484916.0
1566,830024.0
1567,232296.0
1568,802860.0
1569,424246.0
1570,440865.0
1571,381878.0
1572,470127.0
1573,805231.0
1574,377480.0
1575,758823.0
1576,862285.0
1577,650354.0
1578,439549.0
1579,483499.0
1580,643157.0
1581,523623.0
1582,417398.0
1583,1164270.0
1584,782736.0
1585,462871.0
1586,204936.0
1587,315244.0
1588,500217.0
1589,317542.0
1590,424150.0
1591,292431.0
1592,372999.0
1593,381278.0
1594,412994.0
1595,339532.0
1596,787773.0
1597,633138.0
1598,718505.0
1599,561443.0
1600,539162.0
1601,207950.0
1602,348220.0
1603,250886.0
1604,957609.0
1605,844028.0
1606,548455.0
1607,563093.0
1608,747264.0
1609,639444.0
1610,515499.0
1611,459908.0
1612,556702.0
